Label,D0_open,D0_close,D0_low,D0_high,D1_open,D1_close,D1_low,D1_high,D2_open,D2_close,D2_low,D2_high,D3_open,D3_close,D3_low,D3_high,D4_open,D4_close,D4_low,D4_high,D5_open,D5_close,D5_low,D5_high,D6_open,D6_close,D6_low,D6_high,D7_open,D7_close,D7_low,D7_high
False,127.41,128.95,127.16,128.95,126.15,126.01,125.87,127.19,125.6,125.865,124.82,126.88,127.39,126.32,125.625,127.56,126.68,127.62,126.11,127.62,124.77,125.26,124.02,126.08,126.56,125.01,123.36,126.75,128.15,125.8,125.78,128.4498
True,129.07,128.77,128.21,129.49,127.41,128.95,127.16,128.95,126.15,126.01,125.87,127.19,125.6,125.865,124.82,126.88,127.39,126.32,125.625,127.56,126.68,127.62,126.11,127.62,124.77,125.26,124.02,126.08,126.56,125.01,123.36,126.75
False,128.38,130.19,128.36,130.72,129.07,128.77,128.21,129.49,127.41,128.95,127.16,128.95,126.15,126.01,125.87,127.19,125.6,125.865,124.82,126.88,127.39,126.32,125.625,127.56,126.68,127.62,126.11,127.62,124.77,125.26,124.02,126.08
False,130.69,130.07,129.64,130.88,128.38,130.19,128.36,130.72,129.07,128.77,128.21,129.49,127.41,128.95,127.16,128.95,126.15,126.01,125.87,127.19,125.6,125.865,124.82,126.88,127.39,126.32,125.625,127.56,126.68,127.62,126.11,127.62
True,130.0,130.06,129.34,130.98,130.69,130.07,129.64,130.88,128.38,130.19,128.36,130.72,129.07,128.77,128.21,129.49,127.41,128.95,127.16,128.95,126.15,126.01,125.87,127.19,125.6,125.865,124.82,126.88,127.39,126.32,125.625,127.56
True,130.07,131.39,129.83,131.63,130.0,130.06,129.34,130.98,130.69,130.07,129.64,130.88,128.38,130.19,128.36,130.72,129.07,128.77,128.21,129.49,127.41,128.95,127.16,128.95,126.15,126.01,125.87,127.19,125.6,125.865,124.82,126.88
False,131.6,132.54,131.4,132.97,130.07,131.39,129.83,131.63,130.0,130.06,129.34,130.98,130.69,130.07,129.64,130.88,128.38,130.19,128.36,130.72,129.07,128.77,128.21,129.49,127.41,128.95,127.16,128.95,126.15,126.01,125.87,127.19
True,132.6,129.62,129.12,132.91,131.6,132.54,131.4,132.97,130.07,131.39,129.83,131.63,130.0,130.06,129.34,130.98,130.69,130.07,129.64,130.88,128.38,130.19,128.36,130.72,129.07,128.77,128.21,129.49,127.41,128.95,127.16,128.95
False,131.86,131.78,131.1,131.95,130.34,132.045,130.05,132.26,132.6,129.62,129.12,132.91,131.6,132.54,131.4,132.97,130.07,131.39,129.83,131.63,130.0,130.06,129.34,130.98,130.69,130.07,129.64,130.88,128.38,130.19,128.36,130.72
True,131.23,130.28,129.9,131.45,131.86,131.78,131.1,131.95,130.34,132.045,130.05,132.26,132.6,129.62,129.12,132.91,131.6,132.54,131.4,132.97,130.07,131.39,129.83,131.63,130.0,130.06,129.34,130.98,130.69,130.07,129.64,130.88
False,131.2,130.535,130.05,131.39,131.23,130.28,129.9,131.45,131.86,131.78,131.1,131.95,130.34,132.045,130.05,132.26,132.6,129.62,129.12,132.91,131.6,132.54,131.4,132.97,130.07,131.39,129.83,131.63,130.0,130.06,129.34,130.98
True,129.86,129.96,129.32,130.655,131.2,130.535,130.05,131.39,131.23,130.28,129.9,131.45,131.86,131.78,131.1,131.95,130.34,132.045,130.05,132.26,132.6,129.62,129.12,132.91,131.6,132.54,131.4,132.97,130.07,131.39,129.83,131.63
False,130.66,130.12,129.9,130.94,129.86,129.96,129.32,130.655,131.2,130.535,130.05,131.39,131.23,130.28,129.9,131.45,131.86,131.78,131.1,131.95,130.34,132.045,130.05,132.26,132.6,129.62,129.12,132.91,131.6,132.54,131.4,132.97
False,129.58,129.36,128.91,130.58,130.66,130.12,129.9,130.94,129.86,129.96,129.32,130.655,131.2,130.535,130.05,131.39,131.23,130.28,129.9,131.45,131.86,131.78,131.1,131.95,130.34,132.045,130.05,132.26,132.6,129.62,129.12,132.91
False,129.5,128.65,128.36,129.69,129.58,129.36,128.91,130.58,130.66,130.12,129.9,130.94,129.86,129.96,129.32,130.655,131.2,130.535,130.05,131.39,131.23,130.28,129.9,131.45,131.86,131.78,131.1,131.95,130.34,132.045,130.05,132.26
True,126.7,127.42,125.62,128.08,128.9,127.8,126.83,129.21,129.5,128.65,128.36,129.69,129.58,129.36,128.91,130.58,130.66,130.12,129.9,130.94,129.86,129.96,129.32,130.655,131.2,130.535,130.05,131.39,131.23,130.28,129.9,131.45
False,127.92,128.88,127.85,129.34,126.7,127.42,125.62,128.08,128.9,127.8,126.83,129.21,129.5,128.65,128.36,129.69,129.58,129.36,128.91,130.58,130.66,130.12,129.9,130.94,129.86,129.96,129.32,130.655,131.2,130.535,130.05,131.39
False,129.18,128.59,128.475,130.18,127.92,128.88,127.85,129.34,126.7,127.42,125.62,128.08,128.9,127.8,126.83,129.21,129.5,128.65,128.36,129.69,129.58,129.36,128.91,130.58,130.66,130.12,129.9,130.94,129.86,129.96,129.32,130.655
False,128.185,127.17,127.11,128.33,129.18,128.59,128.475,130.18,127.92,128.88,127.85,129.34,126.7,127.42,125.62,128.08,128.9,127.8,126.83,129.21,129.5,128.65,128.36,129.69,129.58,129.36,128.91,130.58,130.66,130.12,129.9,130.94
True,126.1,126.92,125.71,127.24,128.185,127.17,127.11,128.33,129.18,128.59,128.475,130.18,127.92,128.88,127.85,129.34,126.7,127.42,125.62,128.08,128.9,127.8,126.83,129.21,129.5,128.65,128.36,129.69,129.58,129.36,128.91,130.58
False,127.03,127.6,126.37,127.85,126.1,126.92,125.71,127.24,128.185,127.17,127.11,128.33,129.18,128.59,128.475,130.18,127.92,128.88,127.85,129.34,126.7,127.42,125.62,128.08,128.9,127.8,126.83,129.21,129.5,128.65,128.36,129.69
True,127.72,127.3,126.74,127.88,127.03,127.6,126.37,127.85,126.1,126.92,125.71,127.24,128.185,127.17,127.11,128.33,129.18,128.59,128.475,130.18,127.92,128.88,127.85,129.34,126.7,127.42,125.62,128.08,128.9,127.8,126.83,129.21
False,127.23,127.88,127.22,128.31,127.72,127.3,126.74,127.88,127.03,127.6,126.37,127.85,126.1,126.92,125.71,127.24,128.185,127.17,127.11,128.33,129.18,128.59,128.475,130.18,127.92,128.88,127.85,129.34,126.7,127.42,125.62,128.08
True,127.71,126.6,126.4,127.82,127.23,127.88,127.22,128.31,127.72,127.3,126.74,127.88,127.03,127.6,126.37,127.85,126.1,126.92,125.71,127.24,128.185,127.17,127.11,128.33,129.18,128.59,128.475,130.18,127.92,128.88,127.85,129.34
False,127.49,127.61,127.08,128.06,127.71,126.6,126.4,127.82,127.23,127.88,127.22,128.31,127.72,127.3,126.74,127.88,127.03,127.6,126.37,127.85,126.1,126.92,125.71,127.24,128.185,127.17,127.11,128.33,129.18,128.59,128.475,130.18
True,127.48,127.03,126.8792,127.61,127.49,127.61,127.08,128.06,127.71,126.6,126.4,127.82,127.23,127.88,127.22,128.31,127.72,127.3,126.74,127.88,127.03,127.6,126.37,127.85,126.1,126.92,125.71,127.24,128.185,127.17,127.11,128.33
False,127.21,128.11,127.12,129.8,127.48,127.03,126.8792,127.61,127.49,127.61,127.08,128.06,127.71,126.6,126.4,127.82,127.23,127.88,127.22,128.31,127.72,127.3,126.74,127.88,127.03,127.6,126.37,127.85,126.1,126.92,125.71,127.24
False,128.86,127.5,127.5,129.2,127.21,128.11,127.12,129.8,127.48,127.03,126.8792,127.61,127.49,127.61,127.08,128.06,127.71,126.6,126.4,127.82,127.23,127.88,127.22,128.31,127.72,127.3,126.74,127.88,127.03,127.6,126.37,127.85
False,127.67,126.75,126.51,127.99,128.86,127.5,127.5,129.2,127.21,128.11,127.12,129.8,127.48,127.03,126.8792,127.61,127.49,127.61,127.08,128.06,127.71,126.6,126.4,127.82,127.23,127.88,127.22,128.31,127.72,127.3,126.74,127.88
True,125.46,124.53,124.48,126.47,127.67,126.75,126.51,127.99,128.86,127.5,127.5,129.2,127.21,128.11,127.12,129.8,127.48,127.03,126.8792,127.61,127.49,127.61,127.08,128.06,127.71,126.6,126.4,127.82,127.23,127.88,127.22,128.31
False,126.9,126.6,125.99,126.94,125.57,125.425,124.86,126.12,125.46,124.53,124.48,126.47,127.67,126.75,126.51,127.99,128.86,127.5,127.5,129.2,127.21,128.11,127.12,129.8,127.48,127.03,126.8792,127.61,127.49,127.61,127.08,128.06
False,126.43,126.44,125.77,126.69,126.9,126.6,125.99,126.94,125.57,125.425,124.86,126.12,125.46,124.53,124.48,126.47,127.67,126.75,126.51,127.99,128.86,127.5,127.5,129.2,127.21,128.11,127.12,129.8,127.48,127.03,126.8792,127.61
False,125.89,125.69,123.77,126.15,124.94,126.0,124.85,126.23,126.43,126.44,125.77,126.69,126.9,126.6,125.99,126.94,125.57,125.425,124.86,126.12,125.46,124.53,124.48,126.47,127.67,126.75,126.51,127.99,128.86,127.5,127.5,129.2
False,124.48,122.57,122.54,124.64,125.89,125.69,123.77,126.15,124.94,126.0,124.85,126.23,126.43,126.44,125.77,126.69,126.9,126.6,125.99,126.94,125.57,125.425,124.86,126.12,125.46,124.53,124.48,126.47,127.67,126.75,126.51,127.99
True,123.85,120.07,119.22,124.06,124.48,122.57,122.54,124.64,125.89,125.69,123.77,126.15,124.94,126.0,124.85,126.23,126.43,126.44,125.77,126.69,126.9,126.6,125.99,126.94,125.57,125.425,124.86,126.12,125.46,124.53,124.48,126.47
True,121.94,123.28,121.21,123.85,123.85,120.07,119.22,124.06,124.48,122.57,122.54,124.64,125.89,125.69,123.77,126.15,124.94,126.0,124.85,126.23,126.43,126.44,125.77,126.69,126.9,126.6,125.99,126.94,125.57,125.425,124.86,126.12
False,125.03,125.66,124.32,125.755,121.94,123.28,121.21,123.85,123.85,120.07,119.22,124.06,124.48,122.57,122.54,124.64,125.89,125.69,123.77,126.15,124.94,126.0,124.85,126.23,126.43,126.44,125.77,126.69,126.9,126.6,125.99,126.94
True,126.04,125.61,125.04,126.37,125.03,125.66,124.32,125.755,121.94,123.28,121.21,123.85,123.85,120.07,119.22,124.06,124.48,122.57,122.54,124.64,125.89,125.69,123.77,126.15,124.94,126.0,124.85,126.23,126.43,126.44,125.77,126.69
True,125.72,126.82,125.58,127.15,126.04,125.61,125.04,126.37,125.03,125.66,124.32,125.755,121.94,123.28,121.21,123.85,123.85,120.07,119.22,124.06,124.48,122.57,122.54,124.64,125.89,125.69,123.77,126.15,124.94,126.0,124.85,126.23
True,127.74,128.51,127.35,128.57,125.72,126.82,125.58,127.15,126.04,125.61,125.04,126.37,125.03,125.66,124.32,125.755,121.94,123.28,121.21,123.85,123.85,120.07,119.22,124.06,124.48,122.57,122.54,124.64,125.89,125.69,123.77,126.15
True,129.08,129.62,128.31,129.62,127.74,128.51,127.35,128.57,125.72,126.82,125.58,127.15,126.04,125.61,125.04,126.37,125.03,125.66,124.32,125.755,121.94,123.28,121.21,123.85,123.85,120.07,119.22,124.06,124.48,122.57,122.54,124.64
False,132.85,130.75,130.32,132.92,130.97,132.07,130.7,132.97,129.08,129.62,128.31,129.62,127.74,128.51,127.35,128.57,125.72,126.82,125.58,127.15,126.04,125.61,125.04,126.37,125.03,125.66,124.32,125.755,121.94,123.28,121.21,123.85
False,121.99,125.22,121.99,125.5,132.85,130.75,130.32,132.92,130.97,132.07,130.7,132.97,129.08,129.62,128.31,129.62,127.74,128.51,127.35,128.57,125.72,126.82,125.58,127.15,126.04,125.61,125.04,126.37,125.03,125.66,124.32,125.755
False,126.2,125.16,125.06,127.09,121.99,125.22,121.99,125.5,132.85,130.75,130.32,132.92,130.97,132.07,130.7,132.97,129.08,129.62,128.31,129.62,127.74,128.51,127.35,128.57,125.72,126.82,125.58,127.15,126.04,125.61,125.04,126.37
False,125.32,124.5,123.9,125.74,126.2,125.16,125.06,127.09,121.99,125.22,121.99,125.5,132.85,130.75,130.32,132.92,130.97,132.07,130.7,132.97,129.08,129.62,128.31,129.62,127.74,128.51,127.35,128.57,125.72,126.82,125.58,127.15
True,123.09,122.77,122.12,123.61,125.32,124.5,123.9,125.74,126.2,125.16,125.06,127.09,121.99,125.22,121.99,125.5,132.85,130.75,130.32,132.92,130.97,132.07,130.7,132.97,129.08,129.62,128.31,129.62,127.74,128.51,127.35,128.57
False,123.38,123.38,122.55,123.91,123.09,122.77,122.12,123.61,125.32,124.5,123.9,125.74,126.2,125.16,125.06,127.09,121.99,125.22,121.99,125.5,132.85,130.75,130.32,132.92,130.97,132.07,130.7,132.97,129.08,129.62,128.31,129.62
False,123.15,122.99,122.27,123.5,123.38,123.38,122.55,123.91,123.09,122.77,122.12,123.61,125.32,124.5,123.9,125.74,126.2,125.16,125.06,127.09,121.99,125.22,121.99,125.5,132.85,130.75,130.32,132.92,130.97,132.07,130.7,132.97
False,122.32,122.37,121.71,122.5699,123.15,122.99,122.27,123.5,123.38,123.38,122.55,123.91,123.09,122.77,122.12,123.61,125.32,124.5,123.9,125.74,126.2,125.16,125.06,127.09,121.99,125.22,121.99,125.5,132.85,130.75,130.32,132.92
False,122.6,121.3,120.91,122.6425,122.32,122.37,121.71,122.5699,123.15,122.99,122.27,123.5,123.38,123.38,122.55,123.91,123.09,122.77,122.12,123.61,125.32,124.5,123.9,125.74,126.2,125.16,125.06,127.09,121.99,125.22,121.99,125.5
False,121.5,118.44,117.52,122.57,122.6,121.3,120.91,122.6425,122.32,122.37,121.71,122.5699,123.15,122.99,122.27,123.5,123.38,123.38,122.55,123.91,123.09,122.77,122.12,123.61,125.32,124.5,123.9,125.74,126.2,125.16,125.06,127.09
True,117.42,114.64,113.25,117.7,121.5,118.44,117.52,122.57,122.6,121.3,120.91,122.6425,122.32,122.37,121.71,122.5699,123.15,122.99,122.27,123.5,123.38,123.38,122.55,123.91,123.09,122.77,122.12,123.61,125.32,124.5,123.9,125.74
False,112.95,115.4,112.1,117.44,117.42,114.64,113.25,117.7,121.5,118.44,117.52,122.57,122.6,121.3,120.91,122.6425,122.32,122.37,121.71,122.5699,123.15,122.99,122.27,123.5,123.38,123.38,122.55,123.91,123.09,122.77,122.12,123.61
True,115.97,115.13,114.115,116.5,112.95,115.4,112.1,117.44,117.42,114.64,113.25,117.7,121.5,118.44,117.52,122.57,122.6,121.3,120.91,122.6425,122.32,122.37,121.71,122.5699,123.15,122.99,122.27,123.5,123.38,123.38,122.55,123.91
True,114.58,115.52,114.5,116.25,115.97,115.13,114.115,116.5,112.95,115.4,112.1,117.44,117.42,114.64,113.25,117.7,121.5,118.44,117.52,122.57,122.6,121.3,120.91,122.6425,122.32,122.37,121.71,122.5699,123.15,122.99,122.27,123.5
False,116.53,119.72,116.53,119.99,114.58,115.52,114.5,116.25,115.97,115.13,114.115,116.5,112.95,115.4,112.1,117.44,117.42,114.64,113.25,117.7,121.5,118.44,117.52,122.57,122.6,121.3,120.91,122.6425,122.32,122.37,121.71,122.5699
True,117.81,113.49,113.33,118.18,116.53,119.72,116.53,119.99,114.58,115.52,114.5,116.25,115.97,115.13,114.115,116.5,112.95,115.4,112.1,117.44,117.42,114.64,113.25,117.7,121.5,118.44,117.52,122.57,122.6,121.3,120.91,122.6425
False,112.53,115.24,109.63,115.42,117.81,113.49,113.33,118.18,116.53,119.72,116.53,119.99,114.58,115.52,114.5,116.25,115.97,115.13,114.115,116.5,112.95,115.4,112.1,117.44,117.42,114.64,113.25,117.7,121.5,118.44,117.52,122.57
True,116.04,115.15,114.54,116.4,112.53,115.24,109.63,115.42,117.81,113.49,113.33,118.18,116.53,119.72,116.53,119.99,114.58,115.52,114.5,116.25,115.97,115.13,114.115,116.5,112.95,115.4,112.1,117.44,117.42,114.64,113.25,117.7
True,114.32,115.96,114.01,116.31,116.04,115.15,114.54,116.4,112.53,115.24,109.63,115.42,117.81,113.49,113.33,118.18,116.53,119.72,116.53,119.99,114.58,115.52,114.5,116.25,115.97,115.13,114.115,116.5,112.95,115.4,112.1,117.44
False,116.04,117.16,115.5,117.65,114.32,115.96,114.01,116.31,116.04,115.15,114.54,116.4,112.53,115.24,109.63,115.42,117.81,113.49,113.33,118.18,116.53,119.72,116.53,119.99,114.58,115.52,114.5,116.25,115.97,115.13,114.115,116.5
False,116.43,116.5,116.01,117.44,116.04,117.16,115.5,117.65,114.32,115.96,114.01,116.31,116.04,115.15,114.54,116.4,112.53,115.24,109.63,115.42,117.81,113.49,113.33,118.18,116.53,119.72,116.53,119.99,114.58,115.52,114.5,116.25
False,116.1,115.01,114.68,116.52,116.43,116.5,116.01,117.44,116.04,117.16,115.5,117.65,114.32,115.96,114.01,116.31,116.04,115.15,114.54,116.4,112.53,115.24,109.63,115.42,117.81,113.49,113.33,118.18,116.53,119.72,116.53,119.99
False,114.08,112.65,111.63,114.35,116.1,115.01,114.68,116.52,116.43,116.5,116.01,117.44,116.04,117.16,115.5,117.65,114.32,115.96,114.01,116.31,116.04,115.15,114.54,116.4,112.53,115.24,109.63,115.42,117.81,113.49,113.33,118.18
False,110.43,105.76,105.645,111.9,114.08,112.65,111.63,114.35,116.1,115.01,114.68,116.52,116.43,116.5,116.01,117.44,116.04,117.16,115.5,117.65,114.32,115.96,114.01,116.31,116.04,115.15,114.54,116.4,112.53,115.24,109.63,115.42
True,94.87,103.12,92.0,108.8,110.43,105.76,105.645,111.9,114.08,112.65,111.63,114.35,116.1,115.01,114.68,116.52,116.43,116.5,116.01,117.44,116.04,117.16,115.5,117.65,114.32,115.96,114.01,116.31,116.04,115.15,114.54,116.4
True,107.085,109.69,105.05,109.89,111.11,103.74,103.5,111.11,94.87,103.12,92.0,108.8,110.43,105.76,105.645,111.9,114.08,112.65,111.63,114.35,116.1,115.01,114.68,116.52,116.43,116.5,116.01,117.44,116.04,117.16,115.5,117.65
True,112.25,112.92,110.02,113.24,107.085,109.69,105.05,109.89,111.11,103.74,103.5,111.11,94.87,103.12,92.0,108.8,110.43,105.76,105.645,111.9,114.08,112.65,111.63,114.35,116.1,115.01,114.68,116.52,116.43,116.5,116.01,117.44
False,112.17,113.29,111.54,113.31,112.25,112.92,110.02,113.24,107.085,109.69,105.05,109.89,111.11,103.74,103.5,111.11,94.87,103.12,92.0,108.8,110.43,105.76,105.645,111.9,114.08,112.65,111.63,114.35,116.1,115.01,114.68,116.52
False,112.13,112.76,112.0,114.53,112.17,113.29,111.54,113.31,112.25,112.92,110.02,113.24,107.085,109.69,105.05,109.89,111.11,103.74,103.5,111.11,94.87,103.12,92.0,108.8,110.43,105.76,105.645,111.9,114.08,112.65,111.63,114.35
True,110.18,107.72,107.36,111.88,112.13,112.76,112.0,114.53,112.17,113.29,111.54,113.31,112.25,112.92,110.02,113.24,107.085,109.69,105.05,109.89,111.11,103.74,103.5,111.11,94.87,103.12,92.0,108.8,110.43,105.76,105.645,111.9
False,110.0,112.34,109.131,112.34,110.18,107.72,107.36,111.88,112.13,112.76,112.0,114.53,112.17,113.29,111.54,113.31,112.25,112.92,110.02,113.24,107.085,109.69,105.05,109.89,111.11,103.74,103.5,111.11,94.87,103.12,92.0,108.8
False,112.49,110.37,110.04,112.78,110.0,112.34,109.131,112.34,110.18,107.72,107.36,111.88,112.13,112.76,112.0,114.53,112.17,113.29,111.54,113.31,112.25,112.92,110.02,113.24,107.085,109.69,105.05,109.89,111.11,103.74,103.5,111.11
True,108.97,109.27,108.51,110.45,112.49,110.37,110.04,112.78,110.0,112.34,109.131,112.34,110.18,107.72,107.36,111.88,112.13,112.76,112.0,114.53,112.17,113.29,111.54,113.31,112.25,112.92,110.02,113.24,107.085,109.69,105.05,109.89
False,111.65,112.31,110.32,112.56,108.97,109.27,108.51,110.45,112.49,110.37,110.04,112.78,110.0,112.34,109.131,112.34,110.18,107.72,107.36,111.88,112.13,112.76,112.0,114.53,112.17,113.29,111.54,113.31,112.25,112.92,110.02,113.24
True,113.76,110.15,109.77,114.02,111.65,112.31,110.32,112.56,108.97,109.27,108.51,110.45,112.49,110.37,110.04,112.78,110.0,112.34,109.131,112.34,110.18,107.72,107.36,111.88,112.13,112.76,112.0,114.53,112.17,113.29,111.54,113.31
True,111.79,114.21,111.76,114.21,110.27,112.57,109.9,113.2825,113.76,110.15,109.77,114.02,111.65,112.31,110.32,112.56,108.97,109.27,108.51,110.45,112.49,110.37,110.04,112.78,110.0,112.34,109.131,112.34,110.18,107.72,107.36,111.88
True,116.58,115.31,114.86,116.89,111.79,114.21,111.76,114.21,110.27,112.57,109.9,113.2825,113.76,110.15,109.77,114.02,111.65,112.31,110.32,112.56,108.97,109.27,108.51,110.45,112.49,110.37,110.04,112.78,110.0,112.34,109.131,112.34
True,115.93,116.28,114.42,116.53,116.58,115.31,114.86,116.89,111.79,114.21,111.76,114.21,110.27,112.57,109.9,113.2825,113.76,110.15,109.77,114.02,111.65,112.31,110.32,112.56,108.97,109.27,108.51,110.45,112.49,110.37,110.04,112.78
False,116.25,116.41,115.44,116.54,115.93,116.28,114.42,116.53,116.58,115.31,114.86,116.89,111.79,114.21,111.76,114.21,110.27,112.57,109.9,113.2825,113.76,110.15,109.77,114.02,111.65,112.31,110.32,112.56,108.97,109.27,108.51,110.45
False,115.66,113.92,113.715,116.49,116.25,116.41,115.44,116.54,115.93,116.28,114.42,116.53,116.58,115.31,114.86,116.89,111.79,114.21,111.76,114.21,110.27,112.57,109.9,113.2825,113.76,110.15,109.77,114.02,111.65,112.31,110.32,112.56
True,112.21,113.45,111.87,114.3,115.66,113.92,113.715,116.49,116.25,116.41,115.44,116.54,115.93,116.28,114.42,116.53,116.58,115.31,114.86,116.89,111.79,114.21,111.76,114.21,110.27,112.57,109.9,113.2825,113.76,110.15,109.77,114.02
False,113.67,115.21,113.66,115.37,112.21,113.45,111.87,114.3,115.66,113.92,113.715,116.49,116.25,116.41,115.44,116.54,115.93,116.28,114.42,116.53,116.58,115.31,114.86,116.89,111.79,114.21,111.76,114.21,110.27,112.57,109.9,113.2825
True,113.38,113.4,112.5201,114.18,113.67,115.21,113.66,115.37,112.21,113.45,111.87,114.3,115.66,113.92,113.715,116.49,116.25,116.41,115.44,116.54,115.93,116.28,114.42,116.53,116.58,115.31,114.86,116.89,111.79,114.21,111.76,114.21
True,113.63,114.32,113.3,114.72,113.38,113.4,112.5201,114.18,113.67,115.21,113.66,115.37,112.21,113.45,111.87,114.3,115.66,113.92,113.715,116.49,116.25,116.41,115.44,116.54,115.93,116.28,114.42,116.53,116.58,115.31,114.86,116.89
False,113.25,115.0,112.37,115.5,113.63,114.32,113.3,114.72,113.38,113.4,112.5201,114.18,113.67,115.21,113.66,115.37,112.21,113.45,111.87,114.3,115.66,113.92,113.715,116.49,116.25,116.41,115.44,116.54,115.93,116.28,114.42,116.53
False,116.44,114.71,114.02,116.69,113.25,115.0,112.37,115.5,113.63,114.32,113.3,114.72,113.38,113.4,112.5201,114.18,113.67,115.21,113.66,115.37,112.21,113.45,111.87,114.3,115.66,113.92,113.715,116.49,116.25,116.41,115.44,116.54
False,113.85,112.44,112.44,114.57,116.44,114.71,114.02,116.69,113.25,115.0,112.37,115.5,113.63,114.32,113.3,114.72,113.38,113.4,112.5201,114.18,113.67,115.21,113.66,115.37,112.21,113.45,111.87,114.3,115.66,113.92,113.715,116.49
True,112.83,109.06,107.86,113.51,113.85,112.44,112.44,114.57,116.44,114.71,114.02,116.69,113.25,115.0,112.37,115.5,113.63,114.32,113.3,114.72,113.38,113.4,112.5201,114.18,113.67,115.21,113.66,115.37,112.21,113.45,111.87,114.3
False,110.17,109.95,108.73,111.54,112.83,109.06,107.86,113.51,113.85,112.44,112.44,114.57,116.44,114.71,114.02,116.69,113.25,115.0,112.37,115.5,113.63,114.32,113.3,114.72,113.38,113.4,112.5201,114.18,113.67,115.21,113.66,115.37
True,109.07,109.58,107.31,109.62,110.17,109.95,108.73,111.54,112.83,109.06,107.86,113.51,113.85,112.44,112.44,114.57,116.44,114.71,114.02,116.69,113.25,115.0,112.37,115.5,113.63,114.32,113.3,114.72,113.38,113.4,112.5201,114.18
True,108.01,110.38,107.55,111.0136,109.07,109.58,107.31,109.62,110.17,109.95,108.73,111.54,112.83,109.06,107.86,113.51,113.85,112.44,112.44,114.57,116.44,114.71,114.02,116.69,113.25,115.0,112.37,115.5,113.63,114.32,113.3,114.72
False,110.63,111.31,109.765,111.74,109.88,110.78,109.07,111.3698,108.01,110.38,107.55,111.0136,109.07,109.58,107.31,109.62,110.17,109.95,108.73,111.54,112.83,109.06,107.86,113.51,113.85,112.44,112.44,114.57,116.44,114.71,114.02,116.69
False,111.74,110.78,109.41,111.77,110.63,111.31,109.765,111.74,109.88,110.78,109.07,111.3698,108.01,110.38,107.55,111.0136,109.07,109.58,107.31,109.62,110.17,109.95,108.73,111.54,112.83,109.06,107.86,113.51,113.85,112.44,112.44,114.57
True,110.19,109.5,108.21,110.19,111.74,110.78,109.41,111.77,110.63,111.31,109.765,111.74,109.88,110.78,109.07,111.3698,108.01,110.38,107.55,111.0136,109.07,109.58,107.31,109.62,110.17,109.95,108.73,111.54,112.83,109.06,107.86,113.51
False,110.0,112.12,109.49,112.28,110.19,109.5,108.21,110.19,111.74,110.78,109.41,111.77,110.63,111.31,109.765,111.74,109.88,110.78,109.07,111.3698,108.01,110.38,107.55,111.0136,109.07,109.58,107.31,109.62,110.17,109.95,108.73,111.54
True,112.73,111.6,111.44,112.75,110.0,112.12,109.49,112.28,110.19,109.5,108.21,110.19,111.74,110.78,109.41,111.77,110.63,111.31,109.765,111.74,109.88,110.78,109.07,111.3698,108.01,110.38,107.55,111.0136,109.07,109.58,107.31,109.62
False,110.82,111.79,110.68,112.45,112.73,111.6,111.44,112.75,110.0,112.12,109.49,112.28,110.19,109.5,108.21,110.19,111.74,110.78,109.41,111.77,110.63,111.31,109.765,111.74,109.88,110.78,109.07,111.3698,108.01,110.38,107.55,111.0136
True,111.29,110.21,109.56,111.52,110.82,111.79,110.68,112.45,112.73,111.6,111.44,112.75,110.0,112.12,109.49,112.28,110.19,109.5,108.21,110.19,111.74,110.78,109.41,111.77,110.63,111.31,109.765,111.74,109.88,110.78,109.07,111.3698
False,110.93,111.86,110.49,112.1,111.29,110.21,109.56,111.52,110.82,111.79,110.68,112.45,112.73,111.6,111.44,112.75,110.0,112.12,109.49,112.28,110.19,109.5,108.21,110.19,111.74,110.78,109.41,111.77,110.63,111.31,109.765,111.74
True,111.78,111.04,110.53,112.0,110.93,111.86,110.49,112.1,111.29,110.21,109.56,111.52,110.82,111.79,110.68,112.45,112.73,111.6,111.44,112.75,110.0,112.12,109.49,112.28,110.19,109.5,108.21,110.19,111.74,110.78,109.41,111.77
False,111.34,113.77,110.82,114.17,110.8,111.73,110.11,111.75,111.78,111.04,110.53,112.0,110.93,111.86,110.49,112.1,111.29,110.21,109.56,111.52,110.82,111.79,110.68,112.45,112.73,111.6,111.44,112.75,110.0,112.12,109.49,112.28
True,114.0,113.76,113.7,115.58,111.34,113.77,110.82,114.17,110.8,111.73,110.11,111.75,111.78,111.04,110.53,112.0,110.93,111.86,110.49,112.1,111.29,110.21,109.56,111.52,110.82,111.79,110.68,112.45,112.73,111.6,111.44,112.75
True,114.33,115.5,114.1,115.5,114.0,113.76,113.7,115.58,111.34,113.77,110.82,114.17,110.8,111.73,110.11,111.75,111.78,111.04,110.53,112.0,110.93,111.86,110.49,112.1,111.29,110.21,109.56,111.52,110.82,111.79,110.68,112.45
False,116.7,119.08,116.33,119.228,114.33,115.5,114.1,115.5,114.0,113.76,113.7,115.58,111.34,113.77,110.82,114.17,110.8,111.73,110.11,111.75,111.78,111.04,110.53,112.0,110.93,111.86,110.49,112.1,111.29,110.21,109.56,111.52
True,115.4,114.55,113.99,116.54,118.08,115.28,114.92,118.13,116.7,119.08,116.33,119.228,114.33,115.5,114.1,115.5,114.0,113.76,113.7,115.58,111.34,113.77,110.82,114.17,110.8,111.73,110.11,111.75,111.78,111.04,110.53,112.0
